timestamp,frame,color,color_confidence,intensity,vote_red,vote_green,vote_blue,vote_other,det_confidence,x1,y1,x2,y2,tracking_id,pos3d_x,pos3d_y,pos3d_z,blink_is_blinking,blink_hz,blink_phase,target_color,target_blinking,target_match
1782948106.663,219,red,0.0161,0.8184,1.0000,0.0000,0.0000,0.0000,0.7117,547,476,585,507,32,,,,,,unknown,red,True,False
1782948107.662,220,red,0.3810,0.8743,1.0000,0.0000,0.0000,0.0000,0.5700,519,475,555,505,-1,,,,False,,on,red,True,False
1782948108.762,221,red,0.0144,0.8245,1.0000,0.0000,0.0000,0.0000,0.7729,483,477,520,509,-1,,,,False,,on,red,True,False
1782948109.935,222,red,0.0139,0.8240,1.0000,0.0000,0.0000,0.0000,0.7899,433,478,469,510,-1,,,,True,0.940,on,red,True,True
1782948111.042,223,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7515,446,463,482,492,35,,,,,,unknown,red,True,False
1782948112.171,224,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7660,442,454,477,485,35,,,,,,unknown,red,True,False
1782948113.407,225,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7175,437,438,469,468,35,,,,,,unknown,red,True,False
1782948114.525,226,red,0.0184,0.8674,1.0000,0.0000,0.0000,0.0000,0.5928,436,426,469,454,35,,,,,,unknown,red,True,False
1782948115.861,227,red,0.0162,0.8740,1.0000,0.0000,0.0000,0.0000,0.7626,432,357,466,386,35,,,,,,unknown,red,True,False
1782948117.059,228,red,0.0214,0.8693,1.0000,0.0000,0.0000,0.0000,0.6147,429,426,459,454,-1,,,,False,,on,red,True,False
1782948118.185,229,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6334,427,451,458,480,36,,,,,,unknown,red,True,False
1782948119.442,230,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6677,429,413,461,442,36,,,,,,unknown,red,True,False
1782948121.109,232,red,0.0190,0.8897,1.0000,0.0000,0.0000,0.0000,0.6413,428,388,458,416,36,,,,,,unknown,red,True,False
