timestamp,frame,color,color_confidence,intensity,vote_red,vote_green,vote_blue,vote_other,det_confidence,x1,y1,x2,y2,tracking_id,pos3d_x,pos3d_y,pos3d_z
1782243022.372,38,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7099,299,405,380,473,2,,,
1782243024.889,39,blue,0.5649,0.8151,0.0000,0.0000,1.0000,0.0000,0.7422,129,499,206,569,-1,,,
1782243026.903,40,blue,0.5467,0.8137,0.0000,0.0000,1.0000,0.0000,0.6021,116,500,198,571,3,,,
1782243029.048,41,blue,0.0455,0.7895,0.0000,0.0000,1.0000,0.0000,0.5735,0,530,60,604,-1,,,
1782243031.209,42,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8060,560,574,644,643,-1,,,
1782243034.768,44,blue,0.2588,0.7514,0.0000,0.0000,1.0000,0.0000,0.9569,258,673,332,733,-1,,,
1782243036.439,45,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8239,589,620,674,688,-1,,,
1782243038.256,46,blue,0.4800,0.8545,0.0000,0.0000,1.0000,0.0000,0.7344,562,351,651,423,-1,,,
1782243039.811,47,blue,0.2495,0.9993,0.0000,0.0000,0.9958,0.0042,0.9491,493,604,630,714,-1,,,
1782243047.544,58,white,0.1474,0.9307,0.0000,0.0000,0.0000,0.0000,0.5817,188,690,261,750,-1,,,
1782243056.938,73,blue,0.4351,0.8678,0.0000,0.0000,1.0000,0.0000,0.8195,316,633,396,700,-1,,,
1782243058.662,74,white,0.1474,0.9567,0.0000,0.0000,0.0000,0.0000,0.9517,226,624,305,693,11,,,
1782243060.210,75,blue,0.5583,0.7586,0.0000,0.0000,1.0000,0.0000,0.9612,74,571,152,643,11,,,
1782243061.716,76,blue,0.5084,0.7367,0.0000,0.0000,1.0000,0.0000,0.9572,183,553,258,620,11,,,
1782243063.327,77,blue,0.1800,0.9442,0.0000,0.0000,0.9383,0.0617,0.9550,338,397,433,477,11,,,
1782243074.719,98,blue,0.1394,0.7054,0.0000,0.0000,1.0000,0.0000,0.7207,474,677,539,729,-1,,,
1782243077.198,101,blue,0.1469,0.7199,0.0000,0.0000,1.0000,0.0000,0.6078,470,513,536,572,-1,,,
1782243078.330,102,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7657,351,396,420,455,-1,,,
1782243080.191,104,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5545,253,371,323,429,-1,,,
1782243082.253,107,unknown,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7269,135,338,204,396,-1,,,
